Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020,Start_Month,End_Month,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct
DLF,Yes,2016-02-01,2016-08-01,69.87%,No,2,8,88.04690551757812,149.56222534179688,135.20961164994674,-9.596416246849689,134.8203458432798,-9.856686382425263
DLF,Yes,2016-03-01,2016-08-29,64.21%,No,3,8,89.27547454833984,146.59872436523438,134.8203458432798,-8.034434523870795,134.8203458432798,-8.034434523870795
DLF,Yes,2016-03-08,2016-09-06,43.33%,No,3,9,97.23837280273438,139.37530517578125,134.76498125184258,-3.3078484873084855,134.76498125184258,-3.3078484873084855
DLF,Yes,2016-04-01,2016-09-28,29.03%,No,4,9,111.96327209472656,144.46875,134.70153873524768,-6.760777860092455,134.70153873524768,-6.760777860092455
DLF,Yes,2016-04-04,2016-10-03,28.72%,No,4,10,109.97220611572266,141.5515899658203,134.7983944363064,-4.770836930298388,134.7983944363064,-4.770836930298388
DLF,Yes,2016-10-26,2017-04-24,25.19%,No,10,4,140.8107147216797,176.27967834472656,180.78184945242745,2.553993262284377,180.9043734741211,2.623498733841928
DLF,Yes,2016-11-01,2017-05-02,26.61%,No,11,5,138.4955291748047,175.3535919189453,180.8013655344645,3.1067362555295426,180.9259917590083,3.1778076394572787
DLF,Yes,2016-12-01,2017-05-30,60.36%,No,12,5,103.95266723632812,166.69471740722656,180.56754666283018,8.32229687381935,181.1356077194214,8.663076153107166
DLF,Yes,2017-02-01,2017-07-31,34.46%,No,2,7,133.1705780029297,179.0579071044922,204.236182717716,14.061526810167956,192.89743245442708,7.729078024942291
DLF,Yes,2017-05-29,2017-11-27,34.15%,No,5,11,162.80514526367188,218.40077209472656,201.5105183919271,-7.73360530771095,189.723562435228,-13.130544083910317
DLF,Yes,2017-06-01,2017-11-28,31.54%,No,6,11,163.68495178222656,215.3128204345703,201.59659473316088,-6.370371106432811,189.723562435228,-11.884688495415645
DLF,Yes,2017-06-05,2017-12-04,30.80%,No,6,12,163.8238525390625,214.2835235595703,201.5530692652652,-5.940939407208352,189.723562435228,-11.461432366037565
DLF,Yes,2017-07-03,2018-01-01,33.60%,No,7,1,179.7987823486328,240.2034149169922,196.16652987865692,-18.333163603670343,189.723562435228,-21.015459958888876
DLF,Yes,2017-08-01,2018-01-29,32.63%,No,8,1,179.24310302734375,237.7237243652344,191.6975935266373,-19.361185326157603,171.03745849609376,-28.052002822690543
DLF,Yes,2017-08-08,2018-02-05,29.16%,No,8,2,165.39822387695312,213.6285400390625,190.41599594919305,-10.865844088821177,190.41599594919305,-10.865844088821177
DLF,Yes,2017-09-25,2018-03-26,25.72%,No,9,3,155.89361572265625,195.98988342285156,191.72881062825522,-2.1741289500147345,169.0033732822963,-13.769338329739902
DLF,Yes,2021-07-01,2021-12-28,38.56%,No,7,12,270.5622863769531,374.8901062011719,369.37608780399444,-1.4708359345761262,381.50659866333007,1.7649151985375893
DLF,Yes,2023-05-02,2023-10-30,31.72%,No,5,10,415.4967346191406,547.2962646484375,837.9884104174237,53.11422067821271,839.9856942983774,53.47915718700412
DLF,Yes,2023-09-01,2024-02-28,78.64%,No,9,2,496.7568054199219,887.4006958007812,829.2120261968569,-6.557203513505872,828.0888896372127,-6.683768273366769
DLF,Yes,2023-11-01,2024-04-29,54.14%,No,11,4,567.4329833984375,874.6671142578125,816.5234774076022,-6.647516055242041,837.246083577474,-4.278316867107967
DMART,Yes,2017-03-21,2017-09-18,69.81%,No,3,9,641.5999755859375,1089.5,1121.32553295379,2.9211136258641477,1127.6379310344828,3.5004984887088377
DMART,Yes,2017-04-03,2017-10-03,73.58%,No,4,10,634.25,1100.949951171875,1121.895556640625,1.902502965412287,1125.8433976083431,2.2610879277455815
DMART,Yes,2017-05-02,2017-10-30,52.59%,No,5,10,752.2999877929688,1147.9000244140625,1128.4293504797895,-1.6961994529281135,1128.5414909200465,-1.686430271129006
DMART,Yes,2017-05-05,2017-11-01,42.39%,No,5,11,808.9000244140625,1151.800048828125,1127.6215931285512,-2.0991886329726785,1127.7566677517361,-2.08746136977953
DMART,Yes,2017-06-01,2017-11-28,45.23%,No,6,11,776.8499755859375,1128.25,1479.2263929578994,31.108033942645637,1477.1564127604167,30.924565722172986
DMART,Yes,2017-06-05,2017-12-04,45.70%,No,6,12,789.75,1150.699951171875,1479.2263929578994,28.550139543453746,1477.732142857143,28.42028378920306
DMART,Yes,2017-07-03,2018-01-01,39.34%,No,7,1,840.0499877929688,1170.5,1478.456760715794,26.309847135052884,1478.9928588867188,26.35564791855777
DMART,Yes,2017-08-01,2018-01-29,29.02%,No,8,1,916.0499877929688,1181.9000244140625,1478.456760715794,25.091524678557487,1580.7857167769453,33.7495290738008
DMART,Yes,2017-08-09,2018-02-05,25.65%,No,8,2,889.25,1117.300048828125,1478.0368459601152,32.28647465918822,1580.7857167769453,41.482649932302884
DMART,Yes,2017-09-01,2018-02-28,28.59%,No,9,2,1048.4000244140625,1348.1500244140625,1483.9500054253472,10.073061495533965,1481.958337854456,9.925328117584666
DMART,Yes,2017-09-04,2018-03-05,28.77%,No,9,3,1020.6500244140624,1314.300048828125,1484.0474384014424,12.915421385297062,1481.5723244803291,12.727099553967896
DMART,Yes,2017-10-09,2018-04-09,28.99%,No,10,4,1116.75,1440.5,1484.8061017292302,3.0757446531919643,1481.5209466057854,2.847688067045152
DMART,Yes,2017-11-01,2018-04-30,29.42%,No,11,4,1151.800048828125,1490.6500244140625,1584.3090959028764,6.283102670301766,1480.818031185963,-0.6595775713326255
DMART,Yes,2017-11-02,2018-05-02,30.14%,No,11,5,1149.449951171875,1495.8499755859375,1584.3090959028764,5.913635843212731,1480.5674987792968,-1.0216583919556796
DMART,Yes,2017-12-01,2018-05-30,40.52%,No,12,5,1114.4000244140625,1565.949951171875,1584.7360527570856,1.1996616859403528,1480.262743183211,-5.47189952811329
DMART,Yes,2017-12-04,2018-06-04,29.17%,No,12,6,1150.699951171875,1486.4000244140625,1585.0357200985864,6.635878233613858,1480.1399975585937,-0.42115357593165537
DMART,Yes,2018-01-01,2018-07-02,30.36%,No,1,7,1170.5,1525.9000244140625,1479.865786903783,-3.0168580361584625,1479.0806773792613,-3.0683102618587097
DMART,Yes,2018-02-01,2018-07-31,40.93%,No,2,7,1174.300048828125,1654.9000244140625,1479.5220890488736,-10.597494276265035,1478.223463408801,-10.675965822637286
DMART,Yes,2018-02-02,2018-08-01,47.10%,No,2,8,1135.0999755859375,1669.699951171875,1479.5220890488736,-11.38994236596375,1478.223463408801,-11.467718354347834
DMART,Yes,2019-04-03,2019-09-30,25.84%,No,4,9,1478.550048828125,1860.5999755859375,1842.1291605631511,-0.9927343472618063,2261.4040461359796,21.541657304591837
DMART,Yes,2019-07-01,2019-12-30,32.08%,No,7,12,1426.050048828125,1883.550048828125,2281.5054040857262,21.1279416496097,2283.751692432468,21.24719987415964
DMART,Yes,2021-03-01,2021-08-30,33.69%,No,3,8,2908.449951171875,3888.35009765625,4157.548985799153,6.923216309795927,4173.235620530985,7.326642810441719
DRREDDY,Yes,2016-01-13,2016-07-11,25.44%,No,1,7,540.630615234375,678.1749877929688,581.0993727080676,-14.314242906660565,584.9006200330011,-13.753731623679718
DRREDDY,Yes,2018-03-23,2018-09-19,26.90%,No,3,9,392.61383056640625,498.2314453125,498.58596996550864,0.07115661934711374,498.44152589828246,0.04216526029397793
DRREDDY,Yes,2018-05-21,2018-11-19,34.73%,No,5,11,358.65350341796875,483.2295837402344,499.51913253120756,3.370975068391057,499.73527557995857,3.4157039210987166
DRREDDY,Yes,2018-06-01,2018-11-28,33.65%,No,6,11,367.8138427734375,491.5809631347656,493.1898056833368,0.3272792620592362,494.3507634376993,0.56344742995557
DRREDDY,Yes,2018-06-04,2018-12-03,34.82%,No,6,12,378.158203125,509.8506774902344,493.17211366311096,-3.2712644237768753,494.3507634376993,-3.040088939144728
DRREDDY,Yes,2018-07-19,2019-01-15,27.87%,No,7,1,387.7914733886719,495.880859375,508.6781343158923,2.5807156495255263,504.2572503340872,1.689194249127634
DRREDDY,Yes,2018-08-09,2019-02-05,26.09%,No,8,2,427.6369934082031,539.19482421875,508.6165937943892,-5.671091236579693,530.6085827636718,-1.592419116321995
DRREDDY,Yes,2023-02-01,2023-07-31,30.63%,No,2,7,853.0530395507812,1114.38134765625,1119.7464442099295,0.48144170440067396,1154.04956585428,3.559662792405812
DRREDDY,Yes,2023-02-02,2023-08-01,30.69%,No,2,8,856.6994018554688,1119.6368408203125,1119.75009765625,0.01011549743706292,1154.7601716414742,3.1370288597710223
DRREDDY,Yes,2023-03-01,2023-08-28,34.00%,No,3,8,851.6220703125,1141.142333984375,1101.4041748046875,-3.4823139932894307,1129.61573718843,-1.0100928212608686
EICHERMOT,Yes,2016-01-18,2016-07-18,29.78%,No,1,7,1433.052978515625,1859.8309326171875,2121.6328353881836,14.076650634183386,2151.5405630716464,15.684739152281967
EICHERMOT,Yes,2016-02-01,2016-08-01,31.47%,No,2,8,1582.698974609375,2080.820068359375,2138.816926033266,2.7872115689281483,2362.507150607639,13.537310915612242
EICHERMOT,Yes,2016-03-17,2016-09-14,25.98%,No,3,9,1671.9058837890625,2106.26025390625,2379.150254193474,12.956138719378341,2178.7955993652345,3.443797855676245
EICHERMOT,Yes,2016-04-01,2016-09-28,33.93%,No,4,9,1794.573486328125,2403.435302734375,2378.414343631629,-1.0410498287297276,2179.8960290857262,-9.300823425300003
EICHERMOT,Yes,2016-04-04,2016-10-03,32.26%,No,4,10,1817.86083984375,2404.33935546875,2377.6041870117188,-1.111954865947738,2179.8960290857262,-9.334927113035018
EICHERMOT,Yes,2016-05-02,2016-11-01,27.53%,No,5,11,1850.5245361328125,2360.0439453125,2147.8967678931454,-8.989119793329257,2178.26025390625,-7.702555359924856
EICHERMOT,Yes,2016-06-10,2016-12-07,25.57%,No,6,12,1735.4908447265625,2179.31884765625,2179.1633048221984,-0.0071372224499828794,2899.2332861328123,33.033919715364036
EICHERMOT,Yes,2016-11-11,2017-05-10,28.52%,No,11,5,2021.169189453125,2597.557861328125,2620.854736328125,0.8968760752874381,2619.8709994229403,0.8590044682741583
EICHERMOT,Yes,2016-12-01,2017-05-30,27.57%,No,12,5,2069.360595703125,2639.88232421875,2619.0897352430557,-0.7876331753479855,2866.104992378049,8.56942243538251
EICHERMOT,Yes,2016-12-05,2017-06-05,28.91%,No,12,6,2120.259765625,2733.283447265625,2617.025689019097,-4.253410247767461,2866.104992378049,4.859413510344066
EICHERMOT,Yes,2017-02-01,2017-07-31,25.61%,No,2,7,2239.68359375,2813.291015625,2922.0138602120537,3.864614218124174,2866.104992378049,1.8773022932828602
EICHERMOT,Yes,2017-03-01,2017-08-28,32.41%,No,3,8,2209.8623046875,2926.1875,2866.016957310268,-2.0562777569698447,2620.816271330181,-10.435805247265227
EICHERMOT,Yes,2017-05-02,2017-10-30,25.94%,No,5,10,2403.82666015625,3027.445068359375,2607.9911941002156,-13.855044923621646,2648.7348858173077,-12.509233825580093
EICHERMOT,Yes,2022-06-02,2022-11-29,26.26%,No,6,11,2612.8037109375,3299.0029296875,3131.113299113948,-5.089102196991849,3230.920192718506,-2.0637367841150516
EICHERMOT,Yes,2023-10-20,2024-04-18,25.00%,No,10,4,3398.68505859375,4248.43017578125,4791.798646054025,12.789864674493662,4726.216259765625,11.246179511388918
EICHERMOT,Yes,2023-11-01,2024-04-29,39.29%,No,11,4,3204.72705078125,4463.8681640625,4770.421369280134,6.867434116572219,4729.730895996094,5.955882256424797
ETERNAL,Yes,2022-05-12,2022-11-09,25.70%,No,5,11,51.95000076293945,65.30000305175781,54.1,-17.151611835118157,52.026190560961524,-20.327430123204213
ETERNAL,Yes,2022-12-22,2023-06-20,28.67%,No,12,6,58.95000076293945,75.8499984741211,97.86874961853027,29.02933630502531,104.18181818181819,37.35243279848383
ETERNAL,Yes,2023-01-04,2023-07-07,29.99%,No,1,7,56.349998474121094,73.25,102.51911746754365,39.95783954613468,188.5942862374442,157.46660237193748
ETERNAL,Yes,2023-01-30,2023-08-03,82.59%,No,1,8,47.400001525878906,86.55000305175781,96.09857112339564,11.032429503125133,98.32959155647121,13.610153771651612
ETERNAL,Yes,2023-02-01,2023-08-03,79.75%,No,2,8,48.150001525878906,86.55000305175781,96.09857112339564,11.032429503125133,98.32959155647121,13.610153771651612
ETERNAL,Yes,2023-03-01,2023-08-28,68.06%,No,3,8,54.95000076293945,92.3499984741211,120.69333318074544,30.691212966903187,189.01940063476562,104.67721034963941
ETERNAL,Yes,2023-03-06,2023-09-04,81.74%,No,3,9,53.95000076293945,98.0500030517578,101.98499959309896,4.013254889205859,189.84734733737244,93.622989728167
ETERNAL,Yes,2023-04-03,2023-10-03,102.69%,No,4,10,51.95000076293945,105.3000030517578,117.61379294559873,11.694007157614585,188.68814878110533,79.19101929024637
ETERNAL,Yes,2023-05-02,2023-10-30,69.74%,No,5,10,63.45000076293945,107.6999969482422,122.05135139259133,13.325306268342803,189.5949062131486,76.03984362623792
ETERNAL,Yes,2023-06-01,2023-11-28,67.48%,No,6,11,67.94999694824219,113.8000030517578,184.71722284952799,62.31741467134765,269.57999976905614,136.8892728820468
ETERNAL,Yes,2023-06-05,2023-12-04,64.77%,No,6,12,71.25,117.4000015258789,184.90864934148016,57.50310642093142,269.57999976905614,129.62520976597403
ETERNAL,Yes,2023-07-07,2024-01-03,74.13%,No,7,1,73.25,127.5500030517578,186.76212846471907,46.42267659447559,188.8543144674862,48.06296350369516
ETERNAL,Yes,2023-08-03,2024-01-30,58.52%,No,8,1,86.55000305175781,137.1999969482422,193.71666717529297,41.19290924501357,277.7852376302083,102.46737886954985
ETERNAL,Yes,2023-08-07,2024-02-05,43.70%,No,8,2,97.5999984741211,140.25,194.11764750761145,38.408304818261286,277.7852376302083,98.06434055629826
ETERNAL,Yes,2023-09-01,2024-02-28,63.94%,No,9,2,97.1999969482422,159.35000610351562,185.6556416046925,16.508085656481512,187.1097685348156,17.42062213243149
ETERNAL,Yes,2023-09-04,2024-03-04,73.18%,No,9,3,98.0500030517578,169.8000030517578,185.6556416046925,9.337831724362005,187.1097685348156,10.194207992906506
ETERNAL,Yes,2023-10-03,2024-04-01,75.21%,No,10,4,105.3000030517578,184.5,191.63235338996438,3.8657741951026448,191.63235338996438,3.8657741951026448
ETERNAL,Yes,2023-11-01,2024-04-29,86.69%,No,11,4,103.6999969482422,193.6000061035156,270.40812587738037,39.67361433490679,218.577297726193,12.901493200016917
ETERNAL,Yes,2023-11-03,2024-05-02,67.77%,No,11,5,116.5,195.4499969482422,270.40812587738037,38.35156311053211,218.577297726193,11.832847858306813
ETERNAL,Yes,2023-12-01,2024-05-29,57.65%,No,12,5,116.3000030517578,183.3500061035156,270.40812587738037,47.48192902961431,230.33844401041668,25.62772639362356
ETERNAL,Yes,2024-02-01,2024-07-30,61.60%,No,2,7,140.5500030517578,227.1300048828125,277.16892896379744,22.030961566175492,262.5160465684048,15.579642022131646
ETERNAL,Yes,2024-04-01,2024-09-30,48.13%,No,4,9,184.5,273.29998779296875,226.54777738783093,-17.106554150508682,223.48487188877203,-18.22726605532557
ETERNAL,Yes,2024-07-01,2024-12-30,38.30%,No,7,12,203.97000122070312,282.1000061035156,223.48487188877203,-20.778140002320654,225.19744163335756,-20.171061056013542
EXIDEIND,Yes,2016-01-13,2016-07-11,25.76%,No,1,7,124.8218994140625,156.97752380371094,159.50798465894616,1.611989279687822,160.0898974282401,1.982687424997841
EXIDEIND,Yes,2016-02-01,2016-08-01,44.52%,No,2,8,111.48043060302734,161.11212158203125,159.51064989043445,-0.9940106777014913,159.89533532184103,-0.7552419074629865
EXIDEIND,Yes,2016-03-01,2016-08-29,40.53%,No,3,8,115.77684783935548,162.70233154296875,174.32154938668916,7.141396028889628,202.3555694580078,24.37164700652545
EXIDEIND,Yes,2016-03-08,2016-09-06,45.96%,No,3,9,118.1285400390625,172.4253692626953,174.38080501556396,1.1340765928066456,202.3555694580078,17.358350643699605
EXIDEIND,Yes,2016-04-01,2016-09-28,34.98%,No,4,9,127.94242095947266,172.69798278808594,160.12447724518952,-7.2806325470084365,202.28213464646112,17.130571753508708
EXIDEIND,Yes,2016-04-04,2016-10-03,33.74%,No,4,10,128.07814025878906,171.2895050048828,208.69028309413366,21.83483342320634,202.28213464646112,18.093711953160714
EXIDEIND,Yes,2016-05-02,2016-11-01,41.94%,No,5,11,129.93235778808594,184.42019653320312,208.6578879220145,13.142644810297455,194.99801671227743,5.735716791284229
EXIDEIND,Yes,2016-10-17,2017-04-17,25.51%,No,10,4,168.4271240234375,211.3928375244141,205.61660124126234,-2.7324654660944416,205.65264827647107,-2.7154133106709817
EXIDEIND,Yes,2016-11-09,2017-05-08,25.59%,No,11,5,174.33607482910156,218.95074462890625,205.67196800595238,-6.0647323421802986,189.7301788330078,-13.345725699825135
EXIDEIND,Yes,2016-12-01,2017-05-30,26.98%,No,12,5,164.0298309326172,208.27804565429688,188.78199768066406,-9.360587148005342,189.7301788330078,-8.905339380836661
EXIDEIND,Yes,2016-12-05,2017-06-05,28.69%,No,12,6,161.876953125,208.32383728027344,188.78199768066406,-9.380510581378307,189.7301788330078,-8.925362882141137
EXIDEIND,Yes,2018-02-01,2018-07-31,27.68%,No,2,7,203.6068878173828,259.9683532714844,240.68772931780134,-7.416527323827113,197.23847452799478,-24.129813476943067
EXIDEIND,Yes,2022-06-01,2022-11-28,26.20%,No,6,11,144.6724395751953,182.57337951660156,175.6644988478276,-3.7841665017466273,176.2654899828362,-3.4549886464646367
EXIDEIND,Yes,2022-06-06,2022-12-05,30.74%,No,6,12,144.08255004882812,188.37403869628903,175.79371591341697,-6.678373978674957,176.48702516417572,-6.310324721167371
EXIDEIND,Yes,2022-07-01,2022-12-28,25.81%,No,7,12,139.01925659179688,174.90469360351562,176.10032912432138,0.6835925875814913,177.1741706000434,1.2975506544566249
EXIDEIND,Yes,2022-07-04,2023-01-02,27.03%,No,7,1,140.39569091796875,178.3457794189453,176.0739645276751,-1.2738259905403146,177.61850247317798,-0.4077903879401095
EXIDEIND,Yes,2023-05-02,2023-10-30,33.07%,No,5,10,189.4063415527344,252.03790283203125,326.4466513775765,29.522840695565687,326.4466513775765,29.522840695565687
EXIDEIND,Yes,2023-08-04,2024-01-31,30.51%,No,8,1,254.36697387695312,331.9704895019531,476.0190340367759,43.39197280786468,450.7810106065538,35.789482758798556
EXIDEIND,Yes,2023-08-07,2024-02-05,31.98%,No,8,2,260.6604919433594,344.01239013671875,476.0190340367759,38.372642289888034,450.7810106065538,31.036271812013126
EXIDEIND,Yes,2023-11-01,2024-04-29,80.45%,No,11,4,250.204345703125,451.4976806640625,491.2530449761285,8.805220051982063,366.89657521802326,-18.73788262247726
FEDERALBNK,Yes,2016-01-12,2016-07-11,27.25%,No,1,7,44.15768051147461,56.192359924316406,65.21021270751953,16.048183054331524,63.45591778225369,12.926237423949319
FEDERALBNK,Yes,2016-02-01,2016-08-01,40.11%,No,2,8,42.922176361083984,60.13665008544922,64.45620803833008,7.182904180301232,65.52297772859272,8.956813582881612
FEDERALBNK,Yes,2016-03-01,2016-08-29,42.70%,No,3,8,43.471290588378906,62.03326797485352,65.72874623424602,5.957252261626026,65.97213151719835,6.3495986442976475
FEDERALBNK,Yes,2016-03-08,2016-09-06,46.49%,No,3,9,45.347415924072266,66.42787170410156,65.8019550868443,-0.9422499941671526,66.06334701538086,-0.5487526235139024
FEDERALBNK,Yes,2016-04-01,2016-09-28,63.37%,No,4,9,42.78489685058594,69.89729309082031,65.6964758795661,-6.009985545214077,104.42250735943134,49.39420790409015
FEDERALBNK,Yes,2016-04-04,2016-10-03,67.47%,No,4,10,41.046043395996094,68.74081420898438,65.68904615129743,-4.439528528726793,104.45127360026042,51.94942742852865
FEDERALBNK,Yes,2016-05-02,2016-11-01,78.24%,No,5,11,42.510345458984375,75.77218627929688,108.34296192842372,42.98513379179889,108.21116082142976,42.81118987719658
FEDERALBNK,Yes,2016-06-01,2016-11-28,38.79%,No,6,11,46.6286735534668,64.7162857055664,104.32905599806044,61.20989463566641,108.14051604270935,67.09938597945204
FEDERALBNK,Yes,2016-06-06,2016-12-05,28.63%,No,6,12,49.05391311645508,63.09721374511719,104.14173684469084,65.04966014089632,103.79275011660448,64.4965664187296
FEDERALBNK,Yes,2016-07-18,2017-01-16,26.39%,No,7,1,54.68230438232422,69.11087799072266,105.76927160838294,53.04287064994493,105.8463613489172,53.1544156668446
FEDERALBNK,Yes,2016-08-03,2017-01-30,25.12%,No,8,1,57.268592834472656,71.65513610839844,105.97668673387214,47.898242177019604,105.89922886104374,47.790144032161955
FEDERALBNK,Yes,2016-08-08,2017-02-06,32.18%,No,8,2,58.795135498046875,77.71504211425781,107.12448414585046,37.84266369997516,106.96411241803851,37.636305029312446
FEDERALBNK,Yes,2016-09-01,2017-02-28,25.41%,No,9,2,64.4387435913086,80.81441497802734,104.30450071607318,29.066702697077694,104.20285546779633,28.9409265613419
FEDERALBNK,Yes,2016-09-02,2017-03-01,25.61%,No,9,3,64.85506439208984,81.4620361328125,104.28501945629455,28.016711104878787,104.20285546779633,27.915849412244114
FEDERALBNK,Yes,2016-10-13,2017-04-11,30.40%,No,10,4,65.27140045166016,85.11647033691406,106.28374272008097,24.868597463429936,105.7670995439802,24.261613675150464
FEDERALBNK,Yes,2016-11-01,2017-05-02,37.36%,No,11,5,75.77218627929688,104.0826644897461,104.7317539712657,0.6236288095637255,105.79151164621547,1.6418172659652897
FEDERALBNK,Yes,2016-12-01,2017-05-30,59.12%,No,12,5,64.16118621826172,102.0935287475586,105.92851761848696,3.756348632449516,106.91974377241291,4.727248714056945
FEDERALBNK,Yes,2016-12-05,2017-06-05,67.38%,No,12,6,63.09721374511719,105.60921478271484,105.9118232080492,0.28653600536369456,106.95403184561894,1.2733898890082518
FEDERALBNK,Yes,2017-02-01,2017-07-31,46.41%,No,2,7,73.41297149658203,107.4841079711914,105.67507054255559,-1.683074328644648,105.5819582939148,-1.7697031804798882
FEDERALBNK,Yes,2021-01-01,2021-06-30,27.99%,No,1,6,65.04693603515625,83.25623321533203,78.91462679262514,-5.214752403556208,94.29229842291937,13.255542295606759
FEDERALBNK,Yes,2022-05-02,2022-10-31,41.55%,No,5,10,91.10969543457033,128.9690399169922,131.1144552230835,1.6635118843035146,132.31814704507084,2.596830316977027
FEDERALBNK,Yes,2022-07-01,2022-12-28,45.25%,No,7,12,90.24243927001952,131.0776824951172,132.2684894908558,0.9084742521160954,131.79837923916904,0.5498241427015591
FORTIS,Yes,2016-02-16,2016-08-16,26.70%,No,2,8,149.45838928222656,189.3570556640625,174.4299287062425,-7.883058228525773,174.92463302612305,-7.6218034692850045
FORTIS,Yes,2016-07-12,2017-01-09,27.49%,No,7,1,154.92398071289062,197.5056915283203,194.5524344444275,-1.495276951788174,149.3128303393983,-24.400745525863318
FORTIS,Yes,2016-11-01,2017-05-02,26.95%,No,11,5,177.5315399169922,225.3801116943359,148.17112990159254,-34.257229359019675,150.2397922334217,-33.33937448873959
FORTIS,Yes,2021-01-01,2021-06-30,56.03%,No,1,6,155.02334594726562,241.87615966796875,273.61331767420614,13.121242725948692,270.53100734803735,11.846908649204634
FORTIS,Yes,2021-01-04,2021-07-05,58.62%,No,1,7,154.77491760253906,245.5033264160156,273.6381854433002,11.460072430794238,237.31561388288225,-3.335071932695091
FORTIS,Yes,2021-03-01,2021-08-30,67.32%,No,3,8,169.68099975585938,283.911376953125,273.6562122545744,-3.6121006521847647,270.29815101623535,-4.79488567277008
FORTIS,Yes,2021-03-05,2021-09-01,60.32%,No,3,9,176.28936767578125,282.6194763183594,273.6562122545744,-3.171495531924415,270.29815101623535,-4.359687259573204
FORTIS,Yes,2021-04-01,2021-09-28,30.16%,No,4,9,200.9837951660156,261.6018981933594,270.52509173224956,3.410981954073871,266.7989398063497,1.9866222871016888
FORTIS,Yes,2021-04-05,2021-10-04,27.71%,No,4,10,218.02642822265625,278.44580078125,270.52509173224956,-2.8446142936172447,266.74967130025226,-4.200504891142655
FORTIS,Yes,2021-05-20,2021-11-16,28.84%,No,5,11,220.0139007568359,283.46417236328125,270.3190379423254,-4.63731776448607,267.3552706736439,-5.682870450729334
FORTIS,Yes,2021-06-01,2021-11-29,25.30%,No,6,11,228.6097412109375,286.44537353515625,270.3190379423254,-5.629811853411423,267.3961598322942,-6.650208194241998
FORTIS,Yes,2021-06-04,2021-12-01,26.28%,No,6,12,225.52914428710935,284.8056945800781,270.3190379423254,-5.086505260757542,267.3961598322942,-6.112776211674005
FORTIS,Yes,2023-05-02,2023-10-30,25.78%,No,5,10,259.0678405761719,325.8436584472656,426.56238955543154,30.910140030994704,428.2805465172077,31.43743492142273
FORTIS,Yes,2023-08-02,2024-01-29,26.61%,No,8,1,333.9175109863281,422.7794189453125,438.29975360372794,3.6710241707444675,435.38566413292517,2.9817546982445045
FORTIS,Yes,2023-08-07,2024-02-05,34.39%,No,8,2,322.8533630371094,433.8933715820313,442.35085207916967,1.949207121164653,436.23579309341756,0.5398610960212361
FORTIS,Yes,2023-09-01,2024-02-28,29.93%,No,9,2,323.35174560546875,420.1379699707031,458.53647180505703,9.139498112258575,609.1384229473039,44.98533017374746
FORTIS,Yes,2023-09-13,2024-03-11,25.80%,No,9,3,326.98992919921875,411.3664245605469,467.48154110378687,13.64115134169894,612.0216430664062,48.77773355475344
FORTIS,Yes,2023-10-03,2024-04-01,26.25%,No,10,4,338.6521301269531,427.5639343261719,439.28528118133545,2.7414255305785016,597.6744110107422,39.78597421989286
FORTIS,Yes,2023-11-01,2024-04-29,35.37%,No,11,4,326.24237060546875,441.6183166503906,480.8365287780762,8.880567369838703,604.1546436066324,36.80470687652986
FORTIS,Yes,2023-12-18,2024-06-18,25.78%,No,12,6,391.0821533203125,491.9053039550781,607.650746871014,23.53002539011167,603.3405400490274,22.653798444126096
FORTIS,Yes,2024-07-01,2024-12-30,54.23%,No,7,12,470.0262451171875,724.942626953125,640.6364674287684,-11.629356088313994,658.2291578209919,-9.202586060158225
FORTIS,Yes,2025-02-01,2025-07-31,36.95%,No,2,7,626.1094970703125,857.4500122070312,942.2684229800576,9.8919365053956,942.2684229800576,9.8919365053956
GAIL,Yes,2016-07-29,2017-01-25,25.61%,No,7,1,50.358829498291016,63.25798034667969,68.01061947062864,7.513106011134943,69.42669010162354,9.751670415553559
GAIL,Yes,2016-08-01,2017-01-30,28.30%,No,8,1,50.12797927856445,64.31471252441406,68.34603663853237,6.268121174588166,69.42669010162354,7.948379735459364
GAIL,Yes,2016-08-05,2017-02-01,27.72%,No,8,2,50.4643669128418,64.45428466796875,69.25926241667375,7.454861648775515,68.27776630946568,5.932082965769142
GAIL,Yes,2016-09-01,2017-02-28,35.33%,No,9,2,51.678001403808594,69.9337158203125,67.6030072468083,-3.332739503636147,68.31095759073894,-2.3204232901667536
GAIL,Yes,2016-09-02,2017-03-01,31.22%,No,9,3,52.20565414428711,68.50636291503906,67.6030072468083,-1.3186449109130085,68.30795135498047,-0.28962500943840236
GAIL,Yes,2016-10-03,2017-04-03,35.33%,No,10,4,51.28828048706055,69.40604400634766,68.4245155652364,-1.4141829507261414,68.4245155652364,-1.4141829507261414
GAIL,Yes,2016-11-01,2017-05-02,34.82%,No,11,5,57.46919631958008,77.4786148071289,68.36827619685683,-11.758520248394822,68.36827619685683,-11.758520248394822
GAIL,Yes,2016-12-01,2017-05-30,25.16%,No,12,5,58.43953704833984,73.14018249511719,68.36246581304641,-6.5322733948465785,82.70987822792746,13.08404683492435
GAIL,Yes,2016-12-05,2017-06-05,26.36%,No,12,6,56.81787872314453,71.79625701904297,68.36246581304641,-4.782688330236756,82.71009016036987,15.201117153547658
