Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct,CAGR_Prev_3yr,CAGR_Prev_5yr,Market_Cap
BLUESTARCO,Yes,01-11-2023,29-04-2024,57.67%,925.994751,1460.005249,1706.506973,16.88361902,1708.253752,17.00326097,51.47469736,36.36043902,373268807680
BOSCHLTD,Yes,12-04-2021,11-10-2021,31.01%,12735.94434,16684.90625,13192.0832,-20.93402864,15760.30391,-5.541549503,-0.133317759,-4.408520539,1069551845376
BOSCHLTD,Yes,03-05-2021,01-11-2021,30.93%,12581.0498,16472.65625,15254.69087,-7.393861427,15233.52101,-7.522376617,-2.877422559,-3.989416014,1069551845376
BOSCHLTD,Yes,07-08-2023,05-02-2024,32.79%,17737.29102,23553.25195,29260.20128,24.22998464,30479.94243,29.40863747,16.08169205,6.170096447,1069551845376
BOSCHLTD,Yes,01-09-2023,28-02-2024,50.28%,18507.59766,27813.04883,29363.50926,5.574579195,34058.00169,22.45332001,26.23077046,9.79411924,1069551845376
BOSCHLTD,Yes,04-09-2023,04-03-2024,54.86%,18585.57813,28780.99219,29363.50926,2.023964533,33984.22687,18.07871892,26.59508167,10.87209599,1069551845376
BOSCHLTD,Yes,01-11-2023,29-04-2024,52.39%,18869.81836,28755.2207,33989.42177,18.20261136,33984.22687,18.18454541,31.54325415,11.73759806,1069551845376
BOSCHLTD,Yes,01-12-2023,29-05-2024,41.97%,21526.18945,30561.70508,34129.01555,11.6724851,33984.22687,11.19872658,29.53779341,14.40784602,1069551845376
BOSCHLTD,Yes,01-02-2024,30-07-2024,49.28%,23082.05273,34456.87891,26547.47278,-22.9545054,31087.69056,-9.777984688,34.89058333,21.36785326,1069551845376
BPCL,Yes,01-08-2023,29-01-2024,38.19%,163.4545441,225.8828735,283.3286467,25.43166387,283.1748528,25.36357821,19.1913531,16.01543739,1597220847616
BPCL,Yes,07-08-2023,05-02-2024,68.76%,156.1586304,263.5261841,279.1663862,5.934970814,278.9826676,5.865255315,22.2273574,20.13568346,1597220847616
BPCL,Yes,01-09-2023,28-02-2024,85.38%,150.6980896,279.3675537,279.0491003,-0.113990839,282.3178898,1.056076849,19.75541599,20.7808524,1597220847616
BPCL,Yes,04-09-2023,04-03-2024,94.58%,150.9169922,293.6500244,279.0162593,-4.983403341,282.2653328,-3.876959202,20.52050976,21.38604229,1597220847616
BPCL,Yes,01-02-2024,30-07-2024,36.97%,233.1272736,319.3034363,247.7781598,-22.40040924,320.4880809,0.371009051,25.12698546,24.20318175,1597220847616
BSE,Yes,01-09-2021,28-02-2022,64.62%,126.5662689,208.3597107,213.5202861,2.476762606,189.2606279,-9.166399186,55.80251361,19.62875873,1058331754496
BSE,Yes,02-09-2021,02-03-2022,69.82%,125.5581131,213.2254028,213.5264295,0.141177673,189.2606279,-11.23917444,56.84073461,20.9520497,1058331754496
BSE,Yes,01-10-2021,30-03-2022,132.31%,129.3625793,300.5213013,190.9929857,-36.44610719,192.0892737,-36.08131174,71.93118688,28.19023935,1058331754496
BSE,Yes,04-10-2021,04-04-2022,123.31%,131.3205414,293.2466125,189.9763281,-35.21619006,189.2553123,-35.46206361,70.79400458,27.28169177,1058331754496
BSE,Yes,01-11-2021,02-05-2022,97.56%,143.5139313,283.5205383,191.0302118,-32.62209047,193.635085,-31.70333051,66.8990857,25.74385644,1058331754496
BSE,Yes,01-02-2023,31-07-2023,60.66%,164.0712585,263.5986633,775.8408694,194.3265567,779.3593198,195.6613323,69.92406868,28.18231243,1058331754496
BSE,Yes,02-05-2023,30-10-2023,265.12%,171.7585297,627.1209717,754.6458306,20.33496959,750.0280979,19.59863116,130.1058109,61.16777025,1058331754496
BSE,Yes,01-11-2023,29-04-2024,54.42%,593.0502319,915.7975464,907.6986876,-0.884350344,825.9943773,-9.806006737,143.8453879,72.53931989,1058331754496
CANBK,Yes,02-08-2021,31-01-2022,62.56%,27.20782089,44.23019028,41.00087645,-7.301152925,41.54305016,-6.075352841,0.371726179,-1.673051844,1334927687680
CANBK,Yes,01-09-2021,28-02-2022,36.36%,28.1607914,38.39869308,41.05925237,6.928775627,41.53629634,8.171119898,-1.736618154,-5.714523499,1334927687680
CANBK,Yes,02-05-2022,31-10-2022,30.71%,40.17350006,52.50984573,56.09743448,6.832221078,57.23615544,9.000806681,13.84007113,-5.834520193,1334927687680
CANBK,Yes,01-11-2023,29-04-2024,61.97%,72.05370331,116.7089539,101.0805208,-13.39094602,101.2043813,-13.28481838,68.50596793,19.54304273,1334927687680
CANBK,Yes,01-12-2023,29-05-2024,42.03%,77.12923431,109.5468292,98.81152694,-9.799738027,101.2534483,-7.570626157,56.99636801,18.12063307,1334927687680
CGPOWER,Yes,01-01-2021,30-06-2021,77.16%,44.2045517,78.31086731,79.31502987,1.28227741,175.0753882,123.564614,12.23426555,1.410493743,1060435001344
CGPOWER,Yes,01-06-2021,29-11-2021,77.01%,83.11247253,147.1174927,170.3113276,15.76551807,168.3437816,14.42812037,57.13515041,15.02506274,1060435001344
CGPOWER,Yes,04-06-2021,01-12-2021,78.36%,83.70648956,149.2955475,172.3953325,15.47252106,169.3512628,13.43356561,57.29317562,14.5675408,1060435001344
CGPOWER,Yes,01-07-2021,28-12-2021,138.44%,78.55836487,187.312439,172.1828637,-8.077186637,166.5593906,-11.07937547,60.63003968,26.37366956,1060435001344
CGPOWER,Yes,05-07-2021,03-01-2022,141.95%,80.2414093,194.1436157,172.1828637,-11.31160145,166.5593906,-14.20815465,65.38501989,26.41140673,1060435001344
CGPOWER,Yes,02-08-2021,31-01-2022,120.67%,78.31086731,172.808609,171.969918,-0.485329442,167.5207208,-3.05996802,66.81842134,22.10733919,1060435001344
CGPOWER,Yes,05-08-2021,01-02-2022,102.27%,85.14202118,172.2145996,171.9627214,-0.146258318,167.4268433,-2.780110605,66.04033957,21.29634503,1060435001344
CGPOWER,Yes,01-09-2021,28-02-2022,99.59%,84.94403076,169.5415344,166.3935695,-1.856751483,168.0223178,-0.896073421,74.55202811,19.95525092,1060435001344
CGPOWER,Yes,02-09-2021,02-03-2022,88.45%,89.15161896,168.0070038,166.3415232,-0.991316163,168.0226913,0.009337423,66.7504195,20.24737798,1060435001344
CGPOWER,Yes,01-10-2021,30-03-2022,52.96%,123.0104218,188.1539917,226.4069642,20.33067286,253.839209,34.91035013,63.60355168,19.86746586,1060435001344
CGPOWER,Yes,04-10-2021,04-04-2022,47.37%,125.2874756,184.639389,226.4069642,22.62116194,253.839209,37.47836272,67.62078834,18.504593,1060435001344
CGPOWER,Yes,02-05-2022,31-10-2022,34.99%,190.6785431,257.4061584,293.5916183,14.05772889,299.8876501,16.50368116,162.0405596,25.68509201,1060435001344
CGPOWER,Yes,01-12-2022,30-05-2023,38.83%,276.6125793,384.0160217,433.9796742,13.01082497,436.0658864,13.55408674,301.3446935,38.25107136,1060435001344
CGPOWER,Yes,01-11-2023,29-04-2024,46.37%,381.1799316,557.9397583,718.1348033,28.71188916,716.526346,28.42360404,100.232652,70.38070969,1060435001344
CHOLAFIN,Yes,26-07-2021,24-01-2022,30.85%,487.6889954,638.1514282,633.94128,-0.659741257,711.6840483,11.52275413,41.21899587,26.7006223,1447546322944
CHOLAFIN,Yes,01-10-2021,30-03-2022,31.54%,554.0928955,728.854248,712.0880503,-2.300349876,711.6180968,-2.364828262,36.84334354,31.33672456,1447546322944
CHOLAFIN,Yes,01-02-2023,31-07-2023,51.33%,745.878418,1128.710815,1140.386804,1.034453521,1125.755011,-0.261874393,78.04140368,32.19388842,1447546322944
CHOLAFIN,Yes,02-05-2023,30-10-2023,32.20%,871.5483398,1152.190186,1129.414727,-1.976710019,1116.313549,-3.113777335,62.22699537,36.50851172,1447546322944
CIPLA,Yes,01-03-2023,28-08-2023,37.71%,875.5073853,1205.688232,1215.858092,0.843489952,1201.48778,-0.348386262,18.69242297,14.43421779,1211333607424
CIPLA,Yes,03-04-2023,03-10-2023,33.76%,867.5757446,1160.458984,1444.899153,24.51100576,1463.978606,26.15513565,15.94303979,13.34477436,1211333607424
CIPLA,Yes,02-05-2023,30-10-2023,31.10%,893.1226807,1170.907715,1449.661429,23.80663402,1436.021571,22.64173794,17.23277928,15.14705448,1211333607424
COALINDIA,Yes,01-04-2021,28-09-2021,35.37%,88.34527588,119.5934219,140.8598358,17.78226054,138.0126248,15.40151842,-5.283787705,-4.957651401,2351697231872
COALINDIA,Yes,05-04-2021,04-10-2021,49.98%,86.7742691,130.1447601,136.5193368,4.898066342,138.0126248,6.045471754,-3.421423063,-2.898298478,2351697231872
COALINDIA,Yes,03-05-2021,01-11-2021,32.37%,88.37871552,116.98983,140.3691456,19.98405806,139.4493199,19.19781396,-5.362013818,-5.467046908,2351697231872
COALINDIA,Yes,02-09-2021,02-03-2022,42.56%,97.01763153,138.30896,141.498671,2.306221572,176.6268247,27.70454262,2.977903692,-1.727854961,2351697231872
COALINDIA,Yes,18-11-2021,17-05-2022,31.42%,105.102417,138.1218567,185.0101387,33.94704008,182.9457145,32.45240026,1.570666409,0.028161347,2351697231872
COALINDIA,Yes,01-12-2021,30-05-2022,31.46%,106.5755157,140.1051636,178.6092679,27.48228781,178.410303,27.3402767,-0.256798299,0.953838554,2351697231872
COALINDIA,Yes,03-12-2021,01-06-2022,34.06%,109.4531326,146.7287445,178.6597268,21.76191337,178.410303,21.59192363,1.217561688,2.070662956,2351697231872
COALINDIA,Yes,31-01-2022,01-08-2022,37.24%,116.0239716,159.227417,185.2874822,16.36656911,186.6462237,17.21990297,12.10977676,4.875724174,2351697231872
COALINDIA,Yes,01-02-2022,01-08-2022,34.50%,118.383667,159.227417,185.2874822,16.36656911,186.6462237,17.21990297,12.10977676,4.875724174,2351697231872
COALINDIA,Yes,02-05-2022,31-10-2022,32.88%,140.4419708,186.6217194,189.5232021,1.554740106,186.9460086,0.173768232,17.22581791,5.473743791,2351697231872
COALINDIA,Yes,01-07-2022,28-12-2022,31.46%,137.1489105,180.3000336,190.9099626,5.884596258,193.2506825,7.182832226,16.65067948,6.541838161,2351697231872
COALINDIA,Yes,04-07-2022,02-01-2023,33.25%,136.2508087,181.552124,191.2501045,5.341705883,181.1503427,-0.221303555,15.4997859,6.138543101,2351697231872
COALINDIA,Yes,01-11-2023,29-04-2024,56.37%,258.2211914,403.7722473,435.1090032,7.760997954,358.1359439,-11.30248642,67.70534621,23.62657468,2351697231872
COCHINSHIP,Yes,04-03-2022,01-09-2022,31.34%,136.2792053,178.9872742,240.5285547,34.38304806,239.6614318,33.89858746,7.825291923,-2.828232285,410511278080
COCHINSHIP,Yes,01-04-2022,28-09-2022,39.70%,142.7608337,199.4412537,233.2823015,16.96792777,258.3079589,29.51581188,11.97511956,-0.286298155,410511278080
COCHINSHIP,Yes,04-04-2022,03-10-2022,54.14%,149.7845764,230.881897,233.3356439,1.062771448,258.3079589,11.87882735,18.84085372,2.695940073,410511278080
COCHINSHIP,Yes,02-05-2022,31-10-2022,61.42%,158.6938629,256.1628418,235.867395,-7.922869154,230.3254366,-10.08632048,16.66841935,2.601857335,410511278080
COCHINSHIP,Yes,05-05-2022,01-11-2022,69.95%,154.0270844,261.7755737,235.867395,-9.89709557,230.3254366,-12.01416032,15.56475242,3.09743197,410511278080
COCHINSHIP,Yes,01-06-2022,28-11-2022,104.10%,154.3570557,315.0466003,235.9145317,-25.1175758,230.3254366,-26.89162925,24.06842806,7.245621012,410511278080
COCHINSHIP,Yes,06-06-2022,05-12-2022,111.00%,150.6330719,317.8350525,237.6781398,-25.21965783,232.2822536,-26.91735799,24.18352969,8.101339937,410511278080
COCHINSHIP,Yes,01-07-2022,28-12-2022,76.89%,147.2390442,260.4555359,230.2002221,-11.61630668,232.8632218,-10.59386739,16.32121225,3.956481344,410511278080
COCHINSHIP,Yes,04-07-2022,02-01-2023,74.10%,146.3434448,254.7825012,230.2002221,-9.64833889,232.8632218,-8.603133773,14.3980204,3.764137725,410511278080
COCHINSHIP,Yes,01-08-2022,30-01-2023,48.49%,157.7746582,234.277771,229.247436,-2.147167005,238.9019231,1.973790376,14.54079743,2.404594775,410511278080
COCHINSHIP,Yes,05-08-2022,01-02-2023,44.77%,160.7444153,232.7152405,229.1865973,-1.51629225,238.8898292,2.653280784,13.86708036,2.24471767,410511278080
COCHINSHIP,Yes,12-01-2023,11-07-2023,35.10%,233.6768036,315.7078247,516.7196364,63.67020263,447.2577044,41.66823543,32.669734,12.75134322,410511278080
COCHINSHIP,Yes,01-02-2023,31-07-2023,40.22%,232.7152405,326.3159485,860.5805891,163.7261811,469.4379163,43.8599365,33.64121274,13.23110978,410511278080
COCHINSHIP,Yes,01-09-2023,28-02-2024,90.74%,443.1029968,845.168457,1864.41706,120.5970945,1464.543041,73.28415755,71.57717431,43.4239024,410511278080
COCHINSHIP,Yes,03-10-2023,01-04-2024,83.24%,522.8549194,958.0620117,1628.11046,69.93789969,1439.687427,50.27079763,77.85361748,43.66888512,410511278080
COCHINSHIP,Yes,01-11-2023,29-04-2024,185.76%,463.2573853,1323.803589,1433.967695,8.321786347,1431.023819,8.099406211,101.5719503,54.31192229,410511278080
COCHINSHIP,Yes,03-11-2023,02-05-2024,183.76%,462.2302246,1311.633667,1434.100952,9.337003787,1431.023819,9.102400692,99.78196027,53.98655448,410511278080
COCHINSHIP,Yes,01-12-2023,29-05-2024,247.23%,575.0412598,1996.712891,1456.934188,-27.03336594,1454.282556,-27.16616579,126.9603098,67.35144328,410511278080
COCHINSHIP,Yes,04-12-2023,03-06-2024,240.05%,585.7093506,1991.716187,1456.934188,-26.8503114,1454.282556,-26.98344441,125.930663,66.20422889,410511278080
COFORGE,Yes,01-01-2021,30-06-2021,53.31%,512.3388672,785.4536743,1028.178648,30.90251936,1020.629906,29.94145156,57.68361398,54.48436806,625456054272
COFORGE,Yes,01-04-2021,28-09-2021,78.94%,552.0877075,987.932373,1020.373703,3.283760189,699.7037528,-29.17493425,69.60530843,66.11121909,625456054272
COFORGE,Yes,01-06-2021,29-11-2021,48.27%,678.0071411,1005.291016,700.4570078,-30.32296152,701.4258826,-30.22658397,71.16951161,67.69989673,625456054272
COFORGE,Yes,04-06-2021,01-12-2021,46.37%,697.9395752,1021.597107,700.4570078,-31.43510264,701.4258826,-31.34026341,71.89242809,68.30367856,625456054272
COFORGE,Yes,01-07-2021,28-12-2021,35.58%,792.3119507,1074.228516,699.7037528,-34.8645337,750.1417733,-30.1692552,71.47421903,70.02317221,625456054272
COLPAL,Yes,01-02-2023,31-07-2023,40.83%,1359.487915,1914.602905,1879.929093,-1.811018468,1899.315136,-0.798482532,15.18793219,14.58174665,587915001856
COLPAL,Yes,02-02-2023,01-08-2023,39.07%,1367.817627,1902.230225,1879.433512,-1.198420251,1899.266551,-0.155799959,14.93927062,14.88829071,587915001856
COLPAL,Yes,01-03-2023,28-08-2023,32.28%,1387.518921,1835.341431,2420.049206,31.85825621,2421.284286,31.92555048,14.47028731,13.42839401,587915001856
COLPAL,Yes,06-03-2023,04-09-2023,30.33%,1411.946899,1840.223999,2423.144043,31.67658091,2430.369684,32.06923097,15.3556252,13.69420788,587915001856
COLPAL,Yes,01-06-2023,28-11-2023,36.78%,1527.302246,2088.986084,2432.412561,16.43986429,2669.253321,27.77745826,15.72054563,14.81572921,587915001856
COLPAL,Yes,03-07-2023,01-01-2024,48.70%,1601.82312,2381.979004,2397.780733,0.663386582,2653.512426,11.39948847,19.21957746,16.10928559,587915001856
COLPAL,Yes,01-09-2023,28-02-2024,30.09%,1838.754639,2391.991211,2606.655808,8.974305423,2720.154154,13.71923698,19.31712983,17.42843791,587915001856
COLPAL,Yes,04-09-2023,04-03-2024,34.18%,1840.223999,2469.215576,2622.334601,6.201120164,2685.256897,8.749390814,19.61215673,18.37557506,587915001856
COLPAL,Yes,03-10-2023,01-04-2024,38.74%,1875.730835,2602.441895,2700.848976,3.781336352,2663.917728,2.362236563,22.65831171,19.3924025,587915001856
COLPAL,Yes,01-11-2023,29-04-2024,36.47%,1982.487183,2705.535645,2729.109061,0.871303123,2662.393575,-1.594585158,26.37154484,21.24977974,587915001856
COLPAL,Yes,03-11-2023,02-05-2024,34.99%,1995.713257,2694.03833,2730.846732,1.366290951,2661.108949,-1.222305597,26.30288864,21.38235153,587915001856
COLPAL,Yes,08-12-2023,05-06-2024,30.78%,2197.73291,2874.23999,2686.585891,-6.528825007,2661.936499,-7.386421886,23.36592764,23.70197192,587915001856
COLPAL,Yes,01-04-2024,30-09-2024,41.95%,2602.441895,3694.209717,2381.463169,-35.53524701,2376.305753,-35.6748551,34.85385533,23.26049189,587915001856
CONCOR,Yes,01-01-2021,30-06-2021,73.12%,380.6505737,658.9671021,625.7378235,-5.042630878,590.8537462,-10.33638184,11.38748852,9.942118531,380613722112
CONCOR,Yes,07-08-2023,05-02-2024,34.15%,675.2417603,905.8488159,937.7677985,3.523654505,944.8187753,4.302037903,27.16353869,13.78358426,380613722112
CONCOR,Yes,01-09-2023,28-02-2024,40.57%,665.2598877,935.1883545,1013.686581,8.393841295,986.5364678,5.490670739,21.11475788,16.59696857,380613722112
CONCOR,Yes,04-09-2023,04-03-2024,45.89%,660.3695679,963.4224243,1013.686581,5.217250003,850.8431311,-11.68535113,18.37344083,17.02651399,380613722112
CONCOR,Yes,01-11-2023,29-04-2024,56.40%,655.5858765,1025.361328,1010.908372,-1.409547564,533.4830322,-47.97121584,24.92972312,17.7260388,380613722112
COROMANDEL,Yes,31-01-2022,01-08-2022,34.31%,760.4298706,1021.297241,889.8135359,-12.87418588,935.6330375,-8.387783719,42.73797368,20.32974499,683554308096
CUMMINSIND,Yes,01-01-2021,30-06-2021,56.11%,538.3710938,840.4262695,852.9715201,1.492724702,854.8054768,1.710942148,14.45156218,3.358247646,1245899259904
CUMMINSIND,Yes,04-01-2021,05-07-2021,45.83%,564.2085571,822.7674561,854.8054768,3.893933882,854.8054768,3.893933882,13.15428892,3.096911489,1245899259904
CUMMINSIND,Yes,31-01-2022,01-08-2022,30.89%,887.9437866,1162.215332,1147.554582,-1.261448692,1159.410065,-0.241372378,23.01499173,6.833816548,1245899259904
CUMMINSIND,Yes,02-05-2022,31-10-2022,31.87%,979.8781738,1292.160034,1557.797275,20.55761154,1685.060234,30.40646585,38.17926987,10.65693199,1245899259904
CUMMINSIND,Yes,05-05-2022,01-11-2022,33.67%,966.9050293,1292.44751,1557.797275,20.53079624,1684.561702,30.33888721,37.67678712,10.91172594,1245899259904
CUMMINSIND,Yes,01-06-2022,28-11-2022,36.66%,975.3636475,1332.902588,1527.053722,14.56604073,1695.895483,27.23326512,39.33112429,12.38578447,1245899259904
CUMMINSIND,Yes,02-09-2022,01-03-2023,34.36%,1151.910034,1547.73877,1694.800656,9.501725332,1649.548367,6.577957403,49.22242892,17.33260905,1245899259904
CUMMINSIND,Yes,01-02-2023,31-07-2023,39.95%,1367.509644,1913.832642,1679.124758,-12.2637622,1700.282575,-11.15824143,73.54538976,26.83948344,1245899259904
CUMMINSIND,Yes,01-11-2023,29-04-2024,98.80%,1628.092407,3236.675537,3713.138423,14.72074913,3703.819976,14.43284734,59.23473109,37.31624701,1245899259904
DIVISLAB,Yes,01-02-2024,30-07-2024,34.39%,3616.633301,4860.25293,5830.147193,19.95563353,5880.882045,20.9995062,0.703532901,25.19753364,1681876189184
DIXON,Yes,01-02-2023,31-07-2023,46.87%,2802.614014,4116.145996,5238.920603,27.2773271,5247.441726,27.48434412,39.28051641,49.68440891,824680185856
DIXON,Yes,01-03-2023,28-08-2023,68.84%,2925.739014,4939.874023,6367.064787,28.89123804,5215.108019,5.57168045,43.86589749,53.98372056,824680185856
DIXON,Yes,06-03-2023,04-09-2023,71.45%,2983.856445,5115.724121,5137.407394,0.423855392,5233.243871,2.297226108,43.99103864,55.76686151,824680185856
DIXON,Yes,01-06-2023,28-11-2023,35.41%,3903.947998,5286.457031,6476.961136,22.51988616,6170.906473,16.73047632,30.64408378,66.90824702,824680185856
DIXON,Yes,03-07-2023,01-01-2024,48.35%,4351.211426,6455.168457,6268.785254,-2.887348399,6510.028072,0.849855663,33.41206729,73.81762187,824680185856
DIXON,Yes,01-08-2023,29-01-2024,42.07%,4129.67627,5866.94043,7285.26251,24.17481646,6653.580219,13.40800711,27.66953627,68.11987962,824680185856
DIXON,Yes,07-08-2023,05-02-2024,33.54%,4683.688477,6254.579102,6682.220653,6.837255459,14511.42365,132.0127927,24.32310703,69.74826741,824680185856
DIXON,Yes,01-12-2023,29-05-2024,55.23%,5946.876465,9231.290039,14353.28383,55.48513556,14341.57848,55.35833474,32.28296006,80.1817906,824680185856
DIXON,Yes,04-12-2023,03-06-2024,64.71%,5997.38623,9878.070313,14333.26905,45.10191364,14348.05066,45.25155428,31.79601061,82.44851731,824680185856
DIXON,Yes,01-04-2024,30-09-2024,81.87%,7585.960449,13796.81055,14780.53164,7.130061592,14786.38395,7.172479453,44.18297692,88.55849321,824680185856
DLF,Yes,01-07-2021,28-12-2021,38.56%,270.5622864,374.8901062,369.3760878,-1.470835935,381.5065987,1.764915199,30.63784318,30.36747435,1713272520704
DLF,Yes,02-05-2023,30-10-2023,31.72%,415.4967346,547.2962646,837.9884104,53.11422068,839.9856943,53.47915719,52.99361189,29.04529025,1713272520704
DLF,Yes,01-09-2023,28-02-2024,78.64%,496.7568054,887.4006958,829.2120262,-6.557203514,828.0888896,-6.683768273,44.84079421,41.64636422,1713272520704
DLF,Yes,01-11-2023,29-04-2024,54.14%,567.4329834,874.6671143,816.5234774,-6.647516055,837.2460836,-4.278316867,53.74450926,39.64625527,1713272520704
DRREDDY,Yes,01-02-2023,31-07-2023,30.63%,853.0530396,1114.381348,1119.746444,0.481441704,1154.049566,3.559662792,8.344041085,22.33928298,1063092289536
DRREDDY,Yes,02-02-2023,01-08-2023,30.69%,856.6994019,1119.636841,1119.750098,0.010115497,1154.760172,3.13702886,8.514093163,21.91045478,1063092289536
DRREDDY,Yes,01-03-2023,28-08-2023,34.00%,851.6220703,1141.142334,1101.404175,-3.482313993,1129.615737,-1.010092821,10.41226133,19.85270471,1063092289536
EICHERMOT,Yes,01-11-2023,29-04-2024,39.29%,3204.727051,4463.868164,4770.421369,6.867434117,4729.730896,5.955882256,23.87860163,18.51611878,1936964059136
EXIDEIND,Yes,06-06-2022,05-12-2022,30.74%,144.08255,188.3740387,175.7937159,-6.678373979,176.4870252,-6.310324721,2.069976768,0.074870101,311352328192
EXIDEIND,Yes,02-05-2023,30-10-2023,33.07%,189.4063416,252.0379028,326.4466514,29.5228407,326.4466514,29.5228407,18.09366856,0.736154419,311352328192
EXIDEIND,Yes,04-08-2023,31-01-2024,30.51%,254.3669739,331.9704895,476.019034,43.39197281,450.7810106,35.78948276,21.26125254,9.362509298,311352328192
EXIDEIND,Yes,07-08-2023,05-02-2024,31.98%,260.6604919,344.0123901,476.019034,38.37264229,450.7810106,31.03627181,20.22236673,10.81193622,311352328192
EXIDEIND,Yes,01-11-2023,29-04-2024,80.45%,250.2043457,451.4976807,491.253045,8.805220052,366.8965752,-18.73788262,37.63928118,17.60908296,311352328192
FEDERALBNK,Yes,02-05-2022,31-10-2022,41.55%,91.10969543,128.9690399,131.1144552,1.663511884,132.318147,2.596830317,17.20538899,2.579985634,644683333632
FEDERALBNK,Yes,01-07-2022,28-12-2022,45.25%,90.24243927,131.0776825,132.2684895,0.908474252,131.7983792,0.549824143,15.84763765,5.215515621,644683333632
FORTIS,Yes,01-01-2021,30-06-2021,56.03%,155.0233459,241.8761597,273.6133177,13.12124273,270.5310073,11.84690865,21.75585582,9.068107766,660838744064
FORTIS,Yes,04-01-2021,05-07-2021,58.62%,154.7749176,245.5033264,273.6381854,11.46007243,237.3156139,-3.335071933,21.01541778,9.131565438,660838744064
FORTIS,Yes,01-03-2021,30-08-2021,67.32%,169.6809998,283.911377,273.6562123,-3.612100652,270.298151,-4.794885673,24.33167729,10.28712627,660838744064
FORTIS,Yes,05-03-2021,01-09-2021,60.32%,176.2893677,282.6194763,273.6562123,-3.171495532,270.298151,-4.35968726,24.7187818,10.08616735,660838744064
FORTIS,Yes,01-04-2021,28-09-2021,30.16%,200.9837952,261.6018982,270.5250917,3.410981954,266.7989398,1.986622287,24.94873002,8.683529973,660838744064
FORTIS,Yes,07-08-2023,05-02-2024,34.39%,322.853363,433.8933716,442.3508521,1.949207121,436.2357931,0.539861096,37.62539344,26.47937701,660838744064
FORTIS,Yes,01-11-2023,29-04-2024,35.37%,326.2423706,441.6183167,480.8365288,8.88056737,604.1546436,36.80470688,28.33531882,26.15064751,660838744064
FORTIS,Yes,01-07-2024,30-12-2024,54.23%,470.0262451,724.942627,640.6364674,-11.62935609,658.2291578,-9.20258606,35.77579749,41.34697468,660838744064
GAIL,Yes,30-01-2023,31-07-2023,30.18%,84.99751282,110.6470108,109.9037962,-0.671698726,112.2117634,1.41418428,28.82282271,3.682124666,1106717442048
GAIL,Yes,02-02-2023,01-08-2023,33.01%,84.05757904,111.8082962,109.857345,-1.744907352,112.2176108,0.366086058,29.27193779,3.887780899,1106717442048
GAIL,Yes,01-11-2023,29-04-2024,83.75%,109.253479,200.7576447,212.4123762,5.8053737,194.6533544,-3.040626544,38.8958383,17.65977156,1106717442048
GAIL,Yes,01-04-2024,30-09-2024,31.77%,174.6989136,230.20784,187.76983,-18.43465015,187.4577867,-18.57019869,37.63835112,27.52240961,1106717442048
GLENMARK,Yes,31-10-2022,02-05-2023,34.45%,401.8066711,540.211792,780.2702648,44.4378439,781.4373697,44.6538897,17.92833999,0.281350016,554947903488
GLENMARK,Yes,01-11-2022,02-05-2023,31.57%,410.5967102,540.211792,780.2702648,44.4378439,781.4373697,44.6538897,17.92833999,0.281350016,554947903488
GLENMARK,Yes,01-12-2022,30-05-2023,38.25%,427.7793884,591.4121704,777.8051258,31.51659109,792.6872297,34.03295863,19.45248546,3.065139677,554947903488
GLENMARK,Yes,05-12-2022,05-06-2023,41.82%,432.8447876,613.8588867,786.9459975,28.19656349,767.6614535,25.05503628,15.98749358,3.592260264,554947903488
GLENMARK,Yes,01-02-2023,31-07-2023,105.87%,380.1048889,782.5074463,778.2212524,-0.54775119,769.9569516,-1.603881817,20.96681029,6.778280738,554947903488
GLENMARK,Yes,01-03-2023,28-08-2023,78.78%,426.1902161,761.9478149,784.8315388,3.003319049,776.8667154,1.957995041,16.43288927,4.062241538,554947903488
GLENMARK,Yes,03-04-2023,03-10-2023,76.24%,476.2484131,839.3360596,799.1057901,-4.793106293,779.6364402,-7.112719474,20.28340554,6.659102403,554947903488
GLENMARK,Yes,02-05-2023,30-10-2023,38.32%,540.211792,747.2442017,895.7006836,19.86719758,887.7271832,18.80014341,17.01807399,4.945103722,554947903488
GLENMARK,Yes,03-07-2023,01-01-2024,30.13%,654.9782104,852.3355713,924.6997573,8.490105123,1672.861269,96.26791664,19.96789374,4.847753139,554947903488
GLENMARK,Yes,01-11-2023,29-04-2024,43.56%,743.2098389,1066.950928,1688.92127,58.29418454,1519.791605,42.44250281,24.24783701,11.12652711,554947903488
GLENMARK,Yes,01-04-2024,30-09-2024,70.58%,978.6444092,1669.405273,1518.448007,-9.042577536,1414.933731,-15.24324542,49.09212185,39.3539494,554947903488
GMRAIRPORT,Yes,01-04-2021,28-09-2021,43.40%,22.52321243,32.29828644,38.2345888,18.37962015,38.24565965,18.41389705,30.31409273,21.12597852,1093441159168
GMRAIRPORT,Yes,05-04-2021,04-10-2021,69.44%,21.66732979,36.71283722,38.2345888,4.145012199,38.24565965,4.175167462,35.85994038,25.38349745,1093441159168
GMRAIRPORT,Yes,01-06-2021,29-11-2021,45.72%,23.153862,33.7397728,34.52543375,2.328589942,34.58034702,2.491345236,32.77326198,26.63414014,1093441159168
