Symbol,Increased_25_pct,Start_Date,End_Date,Percentage_Change,In_2020,Start_Month,End_Month,Price_Start_Date,Price_End_Date,Target_Price_9m,Increase_9m_Pct,Target_Price_12m,Increase_12m_Pct,CAGR_Prev_3yr,CAGR_Prev_5yr,CAGR_Fwd_1yr,CAGR_Fwd_3yr,CAGR_Fwd_5yr,Market_Cap,Quarter End,Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap,Net Income Discontinuous Operations,Other Income Expense,Net Policyholder Benefits And Claims,Selling General And Administration,Selling And Marketing Expense,Net Income Extraordinary,Restructuring And Mergern Acquisition,Impairment Of Capital Assets,Rent Expense Supplemental,Total Other Finance Cost,Amortization,General And Administrative Expense,Rent And Landing Fees,Gain On Sale Of Security,Research And Development,Total Operating Income As Reported,Gain On Sale Of Ppe,Earnings From Equity Interest,Depreciation Amortization Depletion Income Statement,Amortization Of Intangibles Income Statement,Other Gand A,Salaries And Wages,Insurance And Claims,Other Non Interest Expense,Other Taxes,Total Revenue_q,Total Revenue_q-1,Total Revenue_q-2,Total Revenue_q+1,Total Revenue_q+2,Gross Profit_q,Gross Profit_q-1,Gross Profit_q-2,Gross Profit_q+1,Gross Profit_q+2,Diluted EPS_q,Diluted EPS_q-1,Diluted EPS_q-2,Diluted EPS_q+1,Diluted EPS_q+2,EBITDA_q,EBITDA_q-1,EBITDA_q-2,EBITDA_q+1,EBITDA_q+2
360ONE,Yes,2023-05-02,2023-10-30,26.08%,No,5,10,397.6925659179687,501.42919921875,649.8308337983631,29.59573052603034,658.0915235436481,31.243159466777225,36.34787992934949,,109.30964421034795,32.506580805527705,18.39748264564729,477975871488,2023-03-31,2023-05-04 10:00:00-04:00,4.3,4.26,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-08-02,2024-01-29,27.65%,No,8,1,487.7345886230469,622.5769653320312,1084.8062901650703,74.24452727487665,1044.0039984809027,67.69075256809687,41.8728345944702,,63.338336780453815,23.284829322998803,13.38243586094916,477975871488,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-08-10,2024-02-06,25.00%,No,8,2,493.735107421875,617.176025390625,1085.7692301432292,75.92537387628118,1059.358911367563,71.64615406067827,36.42043109210371,,61.779530711211784,23.643409377967117,13.580187986446868,477975871488,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-09-01,2024-02-28,52.17%,No,9,2,462.23248291015625,703.3941040039062,1048.5309963226318,49.06735645836589,996.6081866096048,41.685604263192715,38.06163359907797,,40.346823858820024,18.369845234973425,10.64827504590915,477975871488,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-09-04,2024-03-04,47.46%,No,9,3,484.3471984863281,714.1958618164062,1072.0911171653054,50.11163946521171,995.1739818431712,39.34188575556243,39.680922792874874,,36.11265674960698,17.770054990934913,10.311534697111702,477975871488,2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-10-03,2024-04-01,41.00%,No,10,4,485.26666259765625,684.2454833984375,1062.618637084961,55.29786646267067,1074.8534414253984,57.08593881934462,33.34755238290619,,28.355546381762096,19.463896145946237,11.260755524805855,477975871488,2023-09-30,2023-11-02 08:00:00-04:00,4.8,5.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-11-01,2024-04-29,51.25%,No,11,4,512.4140625,775.0297241210938,1083.6034333602242,39.814435451370855,976.9803742053462,26.057149009771248,47.28254077836833,,26.198442332297777,14.60437613008061,8.522732612634032,477975871488,2023-09-30,2023-11-02 08:00:00-04:00,4.8,5.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-11-03,2024-05-02,48.54%,No,11,5,514.010986328125,763.5119018554688,1083.6034333602242,41.92358111600834,976.9803742053462,27.958761589847036,45.36987026872068,,23.632524044558888,15.177783652387689,8.848194669052356,477975871488,2023-09-30,2023-11-02 08:00:00-04:00,4.8,5.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-12-01,2024-05-29,38.16%,No,12,5,571.1377563476562,789.059326171875,1086.6553253823138,37.71528823494516,980.5538109951332,24.26870559306289,44.55646022662787,,29.250481205524647,13.92108219755266,8.13404800723998,477975871488,2023-09-30,2023-11-02 08:00:00-04:00,4.8,5.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2023-12-04,2024-06-03,30.96%,No,12,6,587.4685668945312,769.3316040039062,1086.6553253823138,41.24667695008618,980.5538109951332,27.455287926811135,43.83285817733535,,31.155164065804183,14.886622805683936,8.683015029620211,477975871488,2023-09-30,2023-11-02 08:00:00-04:00,4.8,5.08,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,Yes,2024-02-01,2024-07-30,79.35%,No,2,7,606.3741455078125,1087.539794921875,1068.726973370808,-1.729851324881274,1068.099618765024,-1.7875369938299666,51.762336869482,,-3.0072310123349877,2.3667546916420035,1.413404185743783,477975871488,2023-12-31,2024-01-18 07:00:00-05:00,5.2,5.21,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6072200000.0,,,,,3987100000.0,,,,,6.49,,,,,5754200000.0
360ONE,Yes,2024-04-01,2024-09-30,50.24%,No,4,9,684.2454833984375,1028.0316162109375,1012.5677575399708,-1.5042201452872086,1016.7640371322632,-1.0960342951517137,42.63628997579658,32.43534834114084,-0.896215521095356,4.305008770532837,2.5612011253348665,477975871488,2024-03-31,2024-04-23 08:00:00-04:00,5.5,6.52,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6072200000.0,7205800000.0,,,,3987100000.0,4785300000.0,,,,6.49,6.47,,,,5754200000.0,5686200000.0
ABB,Yes,2016-01-11,2016-07-11,27.48%,No,1,7,877.7752685546875,1118.9500732421875,916.3180047898064,-18.109125089491187,1024.1763935704384,-8.469875639503718,,,14.80837869536906,5.98654602777049,8.49818258559325,1098670800896,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2016-02-01,2016-08-01,25.95%,No,2,8,870.7573852539062,1096.6961669921875,1029.6122048117898,-6.1169140733283545,1024.1763935704384,-6.612567418799564,,,14.114848007070236,2.90228518720983,8.752540358276018,1098670800896,2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2016-10-14,2017-04-12,26.16%,No,10,4,1010.3035278320312,1274.640380859375,1219.612032376803,-4.317166575679281,1246.2169275116505,-2.2299194168445653,,,-12.451227531049556,-10.88998350247935,11.192009151303916,1098670800896,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2016-11-01,2017-05-02,28.93%,No,11,5,960.19921875,1237.985107421875,1203.4166521344866,-2.7923159236848782,1192.9124052403338,-3.640811340243493,,,-4.423090538017071,-10.878314075315544,10.27873968624884,1098670800896,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2016-12-01,2017-05-30,38.96%,No,12,5,920.3258666992188,1278.859619140625,1207.0581859241831,-5.614489044911073,1188.851076156374,-7.038187900931246,,,-14.68155432515198,-17.265891726742456,12.924276428764369,1098670800896,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2016-12-05,2017-06-05,38.26%,No,12,6,911.8438720703124,1260.702880859375,1207.0581859241831,-4.255141774453965,1188.1151022989245,-5.757722907000124,,,-18.9202451896738,-12.179197711971844,12.57519785200687,1098670800896,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2017-02-01,2017-07-31,28.58%,No,2,7,969.3369140625,1246.4058837890625,1193.079379377694,-4.278422069804128,1218.966381072998,-2.2014901464239416,,,-13.950326118349864,-11.106872245147702,16.66027891790234,1098670800896,2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-01-01,2021-06-30,47.22%,No,1,6,1205.9315185546875,1775.4075927734375,2031.044926234654,14.398796901722994,2213.626013714334,24.682693862784344,19.612686653221555,10.652946607736634,27.565791278534956,67.95695551872501,24.169499474887157,1098670800896,2020-12-31,2021-02-10 04:00:00-05:00,3.65,2.94,-19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-03-01,2021-08-30,26.46%,No,3,8,1492.079833984375,1886.8492431640625,2048.057421875,8.5437763136077,2137.6765631598396,13.29344784192531,17.84905753031234,13.32082273082249,70.20850460071053,60.98978263328827,22.666819391778436,1098670800896,2020-12-31,2021-02-10 04:00:00-05:00,3.65,2.94,-19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-03-05,2021-09-01,26.95%,No,3,9,1456.519287109375,1849.04736328125,2056.3372587316176,11.210632002552854,2167.713172064887,17.23405333534263,17.091019220865,12.815245142893271,81.1915130495037,62.07948052680854,23.16432694766504,1098670800896,2020-12-31,2021-02-10 04:00:00-05:00,3.65,2.94,-19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-04-01,2021-09-28,29.32%,No,4,9,1367.1529541015625,1767.99462890625,2189.7932807074653,23.85746228551363,2170.763310546875,22.78110323727585,12.51978947989496,11.812246782332148,67.5625052991657,65.87230160570721,24.27345048441134,1098670800896,2021-03-31,2021-04-27 06:00:00-04:00,4.58,4.51,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-04-05,2021-10-04,36.02%,No,4,10,1352.1851806640625,1839.2288818359375,2189.7932807074653,19.060400928545164,2170.763310546875,18.025729803677084,14.745604679570956,12.400462504029996,64.87785892883655,62.32884118823705,23.29554635856983,1098670800896,2021-03-31,2021-04-27 06:00:00-04:00,4.58,4.51,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-05-03,2021-11-01,49.40%,No,5,11,1366.7554931640625,2041.98388671875,2224.881222747093,8.956845214006046,2164.6324444671177,6.006343073815867,20.74880107687789,16.288881265675425,51.94596678178749,53.40135905732206,20.743589603979796,1098670800896,2021-03-31,2021-04-27 06:00:00-04:00,4.58,4.51,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-06-11,2021-12-08,26.94%,No,6,12,1618.653076171875,2054.797119140625,2168.48103151483,5.532610072071325,2168.48103151483,5.532610072071325,18.693238146256697,17.435254849394255,43.15192784985686,53.91510928571803,20.592626850120062,1098670800896,2021-03-31,2021-04-27 06:00:00-04:00,4.58,4.51,-1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-07-06,2022-01-03,25.47%,No,7,1,1725.8726806640625,2165.45361328125,2281.2624246348505,5.348016260580097,2281.2624246348505,5.348016260580097,23.404127342746794,18.82656186903786,22.24782625067956,46.04917520564351,19.33415659897706,1098670800896,2021-06-30,2021-07-28 06:00:00-04:00,3.59,3.22,-10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-08-02,2022-01-31,36.69%,No,8,1,1652.919921875,2259.31982421875,2157.4229705028047,-4.510067703724958,2157.4229705028047,-4.510067703724958,26.352498430835315,18.714942659988143,23.708285580106867,37.14416519217196,18.32567822560913,1098670800896,2021-06-30,2021-07-28 06:00:00-04:00,3.59,3.22,-10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2021-08-05,2022-02-01,37.25%,No,8,2,1636.130126953125,2245.62255859375,2157.4229705028047,-3.927622999395656,2157.4229705028047,-3.927622999395656,26.099943864078877,18.296638002275923,22.253690176308716,34.43264190467157,18.46967378225255,1098670800896,2021-06-30,2021-07-28 06:00:00-04:00,3.59,3.22,-10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2022-05-02,2022-10-31,48.67%,No,5,10,2019.177001953125,3001.918212890625,3101.21242161801,3.307692005098701,4279.997807340802,42.575430235305475,32.56500334262535,19.818386315835102,35.13185782820993,20.251512925595307,11.787893863244856,1098670800896,2022-03-31,2022-05-04 09:00:00-04:00,6.4,7.04,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2022-06-01,2022-11-28,26.34%,No,6,11,2417.8251953125,3054.677734375,3297.482633463542,7.948625688274796,4266.949896513526,39.68576287104021,33.692475903867056,19.807452217813704,37.51449013583803,19.71147318717328,11.399044347456222,1098670800896,2022-03-31,2022-05-04 09:00:00-04:00,6.4,7.04,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2023-09-01,2024-02-28,26.50%,No,9,2,4236.3603515625,5358.912109375,7706.099503800676,43.799699388975874,7538.944485411352,40.68050252629735,53.04358263017925,37.75758385393348,-8.636341768585698,-0.7420357586867321,-0.4458844939654427,1098670800896,2023-06-30,2023-08-11 06:00:00-04:00,11.09,13.96,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2023-09-04,2024-03-04,30.68%,No,9,3,4253.98095703125,5559.25634765625,7748.381228563262,39.37801648290485,7538.944485411352,35.61066469960009,55.449722228240475,38.38117123400908,-7.360647540520693,-1.9490043047202257,-1.1740028752433074,1098670800896,2023-06-30,2023-08-11 06:00:00-04:00,11.09,13.96,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,Yes,2023-11-01,2024-04-29,59.11%,No,11,4,4002.9453125,6369.07568359375,7603.3314453125,19.378883578006437,7538.944485411352,18.367952587391827,67.46045179569455,37.23446781363118,-13.032331593077418,-6.294423140485728,-3.8256492571959737,1098670800896,2023-09-30,2023-11-09 04:00:00-05:00,13.35,17.08,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCAPITAL,Yes,2021-01-01,2021-06-30,31.59%,No,1,6,89.0999984741211,117.25,106.83055559794109,-8.886519745892464,108.88775479063696,-7.1319788565996065,-4.162337605121658,,-23.752663943813303,26.741621147409145,24.57309396155174,911331950592,2020-12-31,2021-02-05 05:00:00-05:00,1.36,1.19,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCAPITAL,Yes,2021-01-04,2021-07-05,29.32%,No,1,7,89.3499984741211,115.5500030517578,106.83055559794109,-7.546038272202424,108.88775479063696,-5.765684193133811,-3.189230439544488,,-22.24145729024777,26.878142275029248,24.937505035000346,911331950592,2020-12-31,2021-02-05 05:00:00-05:00,1.36,1.19,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCAPITAL,Yes,2021-02-01,2021-08-02,38.47%,No,2,8,85.9000015258789,118.9499969482422,106.83055559794109,-10.188685717726042,108.8382349949257,-8.500850956487502,-6.49521973512539,,-9.66792794875304,21.16491963910554,24.21496867479267,911331950592,2020-12-31,2021-02-05 05:00:00-05:00,1.36,1.19,-12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
